UUID,JO Service Item ,Variant Info
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar sachet brown
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar sachets cane
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar sticks brown
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar that's brown
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar that's not white
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar that's raw
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sugar without processing
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,supply raw sugar
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sweetener packets raw
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,sweetener raw
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,tesweetener brown
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,unprocessed sugar
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,unrefined sugar packets
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,糖包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖便携包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖免费包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖咖啡伴侣
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖备用包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖多一包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖客房用包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖小包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖新包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖烘焙配料
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖独立包装
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖甜品配料
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖砂糖包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖糖包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖茶伴侣
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖调味包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖调味料
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖酒店用包
394c5bb8-c5b8-429b-b966-1641d64ec5e2,,黄糖颗粒包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,Sugar sachet - white,
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,  no sugar provided
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,  no white sugar in room
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,  to include sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,, add sugar to minibar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,, extr white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,, get sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,, why sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,basic sugar sticks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,bring sugar quickly
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,classic sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,coffee sugar missing
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,common sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,give me some sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,give white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,hotel sugar missing
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,hotel sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,I prefer white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,I take sugar in coffee
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,I use white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,mini bar sugar refill
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,minibar has no sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,missing white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,more coffee sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,more sugar for drinks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,more sugar needed
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,more white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,need sugar immediately
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,need sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,packet sugar refill
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,packets of normal sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,provide sugar sticks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,refill minibar sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,refill sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,refill sweetener packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,refined sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,refined sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,regular sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,replace sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,room sugar was not there
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,s sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sachet of sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send 3 sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send me sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send me white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send up extrsugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send up extrsugar packet
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,send white sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,standard sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,standard sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,standard sugar refill
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugah in white packet
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar for coffee white
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar for hot drinks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar for morning coffee
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar for tea
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar in paper packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar in white packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar not available
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar pack
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar pack white color
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar packet
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar packet delivery
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar sachet
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,Sugar sachet - white
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar sachet white
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar set incomplete
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sugar sticks white
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sweet packet white
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,sweetener top-up
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,table sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,wait sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,whide sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white cane sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white pack sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sgar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white shaker packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white shugah packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white shugpacks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white suga
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar bags
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar for coffee
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar for tea
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar not in tray
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar packs
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar pakits
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar pockits
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar pouches
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar refill
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar sachets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugar stikks
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white suger
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white suggar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sugra
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white sweetener packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white table sugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,white zugar
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,wite sugar packets
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,再拿白糖糖包过来
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,咖啡要白糖糖包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,奶茶加白糖糖包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,客房送白糖糖包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,来两包白糖糖包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白砂糖糖包给我
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白砂糖糖包补两包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包多给点
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包少了一包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包怎么是湿的
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包换成红糖
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包撒了
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包没了
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包漏了换一包
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,白糖糖包要独立装
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,砂糖糖包和奶球一起
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,砂糖糖包有吗
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,绵白糖糖包够不够
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,绵白糖糖包拿三袋
0c93b44e-3055-46d0-9e37-e7cc1dfc298a,,送白糖糖包到 305
7c00614a-6c4b-4fe2-b232-86df5a9574e5,Sweetener Sachet,
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,  no packets of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,  no sweetener in the room
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,  no sweetener left
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,  the sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,  to give sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr packets of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sachets of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sweetener for coffee
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr sweetnuh
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, extr swetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, get sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, get sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,, get sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,bring extrsweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,bring some sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,bring sweetenah
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,bring swetner
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,deliver sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,give me sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,give me sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,give me sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,have sweetnpacks
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,I only use sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,I prefer artificial sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,I prefer sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,I use sugar substitute
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,i'm out of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,like extrsweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,minibar didn't include sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,minibar has no sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,minibar is missing sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,minibar sweetener missing
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,more of the sweet stuff
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,more packets of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,more sweetener packets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,more sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,more swetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,need few sweetener packs
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,need sweeten packets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,need sweetener now
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,need sweetener pack
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,need sweetener urgently
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,packet of sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,refill the sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,restock sweetener packets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send extrsweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send me sweetener packs
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send more suweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send suweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send sweetener sachets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send sweetener to my room
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send sweetna
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send sweetner pack
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,send up sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,some sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,some sweetina
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sugar alternative needed
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sugar substitute
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sugar substitute required
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sugar-free sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,suite-ner
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,suweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,suweetnpackets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,suweetnpacks
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener for hot drinks
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener for tea
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener is missing
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener missing from tray
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener needed in room
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener not included
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener packet
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener packets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener packs
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener refill
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener refill
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,Sweetener Sachet
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener sachets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener sachets not there
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetener was missing
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetenerz needed
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetinrequired
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetner
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetner for coffee
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetner packets
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnfor my tea
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnpack refill
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnpackets needed
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnpacks
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweet-npacks missing
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnrefill
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetnrefill
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,sweetntop up
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,switener packets needed
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,top up the sweetener
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,一克糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,一口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,你们有怡口糖吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,再要一盒怡口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,可以给我怡口糖吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,宜口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖和无糖的有吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖多少钱？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖放在哪里？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖能送房间吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,怡口糖还有吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,我要一包怡口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,易口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,有没有易口糖？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,衣扣糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,请给我拿点怡口糖
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,请问有怡口糖吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,这个糖是怡口的吗？
7c00614a-6c4b-4fe2-b232-86df5a9574e5,,需要怡口糖
ab7bf775-8cc7-4959-8cc0-343022e09156,Swimming Pool Area to Clean,
ab7bf775-8cc7-4959-8cc0-343022e09156,,algae near pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean arearound pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean around dpool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean around the swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean beside the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean debris near pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean drains near pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean dswimming pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean edge of swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean kids pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean lounge chairs near pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean near the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean near water zone
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean path to pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool access area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool bar floor
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool deck
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool perimeter
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool region
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool seating area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean pool surroundings
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean poolside area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean poolz area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean swiming pool site
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean swimming area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean swimming pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean swimming pull area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the arewith the sunbeds
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool airia
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool aria
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool patio
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool side
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the pool zone
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swim pool section
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swimin pool zone
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swimmin area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swimming fool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swimming pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the swinging pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean the water area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean tiles around pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean tiles at swimming area
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean up pool deck
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean up the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean walkway to the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean water splash zone
ab7bf775-8cc7-4959-8cc0-343022e09156,,clean wet areby pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleaning required at the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleaning swimming place
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleaning task swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleanup crew for pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleanup job at pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,cleanup near swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clear the arenear the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,clear the pool section
ab7bf775-8cc7-4959-8cc0-343022e09156,,clear trash at swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,dirt near pool edge
ab7bf775-8cc7-4959-8cc0-343022e09156,,dirty pool tiles
ab7bf775-8cc7-4959-8cc0-343022e09156,,dirty swimming pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,garbage near the pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,leaves near the swimming pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,mop pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,mop the pool deck
ab7bf775-8cc7-4959-8cc0-343022e09156,,need to clean poolside
ab7bf775-8cc7-4959-8cc0-343022e09156,,need to sweep the pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,need to vacuum pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool areclean-up
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool arecleening
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool aredirty
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool areneeds cleaning
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool ariclean
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool edge needs cleaning
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool floor is slippery clean it
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool lounge areneeds cleaning
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool shower areneeds cleaning
ab7bf775-8cc7-4959-8cc0-343022e09156,,pool surround needs cleaning
ab7bf775-8cc7-4959-8cc0-343022e09156,,poolside furniture is dusty
ab7bf775-8cc7-4959-8cc0-343022e09156,,poolside is messy
ab7bf775-8cc7-4959-8cc0-343022e09156,,remove dirt from pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,sanitize the swimming pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,send cleaner to pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,send cleaning team to pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,send someone to clean the poolside
ab7bf775-8cc7-4959-8cc0-343022e09156,,sweep pool area
ab7bf775-8cc7-4959-8cc0-343022e09156,,sweep the swimmin pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,sweep up the leaves near pool
ab7bf775-8cc7-4959-8cc0-343022e09156,,swim pool areclean
ab7bf775-8cc7-4959-8cc0-343022e09156,,swimming arecleanup
ab7bf775-8cc7-4959-8cc0-343022e09156,,Swimming Pool Areto Clean
ab7bf775-8cc7-4959-8cc0-343022e09156,,swimming pool zone cleanup
ab7bf775-8cc7-4959-8cc0-343022e09156,,swimming zone needs cleanup
